district,monsoon,rain_24h_mm,rain_6h_mm,river_level_m,river_danger_m,soil_moisture_index,elevation_m,slope_deg,humidity_pct,wind_kmh,temp_c,coastal,rain24,rain6,river_ratio,soil,low_elev,flat,humidity,slope,wind,temp,label_flood,label_landslide,label_cyclone,label_rainfall
Vadodara,1,57.8,30.3,6.17,8.0,0.928,39,2,89.3,10.4,27.7,0.0,0.19258,0.2166,0.77159,0.92787,0.9025,0.9,0.7859,0.05714,0,0.38537,1,0,0,0
Patan,0,8.7,3.6,2.45,6.0,0.235,70,1,47.5,4.4,32.0,0.0,0.02893,0.02545,0.40834,0.23509,0.825,0.95,0,0.02857,0,0.59838,0,0,0,1
Patan,1,10.4,2.5,1.94,6.0,0.541,70,1,80.8,38.5,26.2,0.0,0.03468,0.01778,0.32327,0.54142,0.825,0.95,0.61591,0.02857,0.23077,0.31029,0,0,0,0
Bhavnagar,1,26.6,6.0,4.34,7.4,0.822,24,2,85.2,6.9,27.2,1.0,0.08864,0.04265,0.58596,0.82214,0.94,0.9,0.70335,0.05714,0,0.36236,0,0,0,0
Surat,0,1.6,0.4,3.08,9.4,0.48,13,1,58.2,3.7,33.2,1.0,0.00521,0.00311,0.32737,0.47955,0.9675,0.95,0.16315,0.02857,0,0.66213,0,0,0,0
Valsad,1,17.9,4.4,4.27,7.0,0.985,12,2,92.1,90.8,22.5,1.0,0.05971,0.03176,0.60999,0.98497,0.97,0.9,0.84234,0.05714,0.88462,0.12499,0,0,1,0
Surat,1,35.0,7.0,5.72,9.4,0.869,13,1,82.3,38.3,26.2,1.0,0.11667,0.04968,0.60819,0.8687,0.9675,0.95,0.64592,0.02857,0.2283,0.30754,0,0,0,0
Dang,1,16.2,2.3,2.88,6.4,0.856,975,27,75.9,27.8,27.2,0.0,0.05391,0.01668,0.44999,0.85559,0,0,0.51794,0.77143,0.09694,0.36094,0,0,0,0
Rajkot,0,2.7,1.4,2.2,7.2,0.256,134,3,44.1,16.3,29.4,0.0,0.009,0.0097,0.30503,0.25605,0.665,0.85,0,0.08571,0,0.47154,0,0,0,0
Ahmedabad,0,3.6,0.9,4.53,8.5,0.517,53,2,47.2,27.2,30.3,0.0,0.012,0.00649,0.53305,0.51739,0.8675,0.9,0,0.05714,0.09005,0.51355,0,0,0,0
Rajkot,0,3.8,1.2,2.22,7.2,0.217,134,3,60.5,17.2,35.0,0.0,0.01253,0.00891,0.30833,0.2166,0.665,0.85,0.20917,0.08571,0,0.751,0,0,0,0
Bhavnagar,1,26.2,3.3,3.81,7.4,0.666,24,2,75.3,9.0,27.9,1.0,0.08736,0.02356,0.51494,0.66598,0.94,0.9,0.50501,0.05714,0,0.39281,0,0,0,0
Porbandar,0,6.1,1.1,1.76,6.2,0.236,8,1,57.3,4.9,35.2,1.0,0.02048,0.00812,0.2834,0.2357,0.98,0.95,0.14547,0.02857,0,0.75778,0,0,0,0
Vadodara,0,0.7,0.1,2.5,8.0,0.319,39,2,59.0,23.8,32.6,0.0,0.00246,0.00093,0.31263,0.31911,0.9025,0.9,0.18,0.05714,0.04766,0.63051,0,0,0,0
Valsad,1,37.2,11.8,3.72,7.0,0.763,12,2,86.0,7.2,27.8,1.0,0.12388,0.0846,0.5316,0.76289,0.97,0.9,0.71982,0.05714,0,0.38962,0,0,0,0
Jamnagar,1,24.5,9.3,4.21,6.5,0.633,20,2,83.4,42.0,27.8,1.0,0.08157,0.06651,0.64702,0.63311,0.95,0.9,0.66764,0.05714,0.2746,0.38759,0,0,0,0
Bhuj,0,2.7,1.5,2.13,5.8,0.025,110,4,46.3,14.8,30.6,1.0,0.0089,0.01057,0.36789,0.02467,0.725,0.8,0,0.11429,0,0.53223,0,0,0,0
Bhuj,1,0.8,0.4,2.63,5.8,0.533,110,4,76.9,15.0,24.7,1.0,0.00253,0.00267,0.45336,0.53293,0.725,0.8,0.53702,0.11429,0,0.23513,0,0,0,0
Dang,1,153.4,91.0,5.46,6.4,1.0,975,27,84.4,4.0,28.1,0.0,0.51119,0.6499,0.8525,1.0,0,0,0.6888,0.77143,0,0.40476,1,0,0,1
Valsad,1,37.0,31.5,3.89,7.0,0.899,12,2,88.1,7.1,26.0,1.0,0.12344,0.22484,0.55553,0.89907,0.97,0.9,0.76172,0.05714,0,0.29963,1,0,0,0
Vadodara,1,95.5,14.9,5.38,8.0,0.851,39,2,88.9,9.1,26.6,0.0,0.31818,0.10652,0.67288,0.85118,0.9025,0.9,0.77729,0.05714,0,0.33216,0,0,0,0
Valsad,1,56.1,30.9,4.51,7.0,1.0,12,2,71.8,8.8,29.1,1.0,0.18686,0.22038,0.64461,1.0,0.97,0.9,0.43576,0.05714,0,0.4561,0,0,0,0
Navsari,0,8.3,1.7,3.13,7.3,0.625,11,1,51.2,93.8,31.4,1.0,0.02753,0.01207,0.42848,0.62516,0.9725,0.95,0.02411,0.02857,0.92197,0.56807,0,0,0,0
Vadodara,1,17.5,12.5,4.53,8.0,0.889,39,2,70.7,18.5,22.8,0.0,0.05846,0.089,0.56633,0.88885,0.9025,0.9,0.41354,0.05714,0,0.13777,0,0,0,0
Navsari,0,4.9,2.2,4.09,7.3,0.512,11,1,52.2,18.2,31.3,1.0,0.01635,0.01603,0.56027,0.51244,0.9725,0.95,0.04423,0.02857,0,0.56527,1,0,0,0
Bhuj,1,7.3,3.2,3.42,5.8,0.483,110,4,85.9,20.2,25.5,1.0,0.02449,0.023,0.58987,0.4835,0.725,0.8,0.71776,0.11429,0.00267,0.27575,0,0,0,0
Dang,1,11.3,4.6,3.99,6.4,0.956,975,27,83.6,14.9,26.3,0.0,0.03771,0.03291,0.62349,0.95605,0,0,0.67186,0.77143,0,0.3153,0,0,0,0
Ahmedabad,1,31.7,4.0,5.91,8.5,0.833,53,2,83.0,3.0,23.7,0.0,0.10564,0.02831,0.69533,0.83293,0.8675,0.9,0.66014,0.05714,0,0.18698,0,0,0,0
Patan,0,5.6,3.5,1.93,6.0,0.193,70,1,54.7,27.9,30.4,0.0,0.01851,0.02505,0.32113,0.19274,0.825,0.95,0.09496,0.02857,0.09913,0.52065,0,0,0,0
Navsari,1,42.3,18.1,4.97,7.3,1.0,11,1,85.0,10.7,30.0,1.0,0.14113,0.12961,0.68063,1.0,0.9725,0.95,0.69993,0.02857,0,0.5003,0,0,0,0
Porbandar,1,32.9,4.4,3.27,6.2,0.74,8,1,87.0,13.4,26.5,1.0,0.10974,0.03131,0.52717,0.73978,0.98,0.95,0.73984,0.02857,0,0.32674,0,0,0,0
Jamnagar,0,18.4,1.1,2.5,6.5,0.327,20,2,57.0,16.0,35.0,1.0,0.06134,0.00809,0.38501,0.32664,0.95,0.9,0.13967,0.05714,0,0.75171,0,0,0,0
Vadodara,0,1.5,1.3,3.45,8.0,0.427,39,2,58.9,3.7,32.1,0.0,0.00506,0.00922,0.43182,0.42717,0.9025,0.9,0.17837,0.05714,0,0.60516,1,0,0,0
Navsari,1,35.3,14.9,4.86,7.3,1.0,11,1,77.1,11.6,24.6,1.0,0.11754,0.10632,0.66627,1.0,0.9725,0.95,0.54231,0.02857,0,0.22816,0,0,0,0
Patan,1,61.8,41.0,3.88,6.0,0.503,70,1,85.5,15.3,24.7,0.0,0.20606,0.29263,0.64604,0.50341,0.825,0.95,0.70924,0.02857,0,0.23429,1,0,0,1
Bhavnagar,0,4.9,1.3,3.23,7.4,0.407,24,2,43.3,22.0,30.0,1.0,0.0164,0.00927,0.43602,0.40749,0.94,0.9,0,0.05714,0.02508,0.5002,0,0,0,0
Bhuj,0,3.5,1.7,2.09,5.8,0.117,110,4,57.8,145.0,33.8,1.0,0.01166,0.01186,0.36009,0.1171,0.725,0.8,0.1559,0.11429,1,0.69093,0,0,0,0
Bhuj,1,11.2,5.3,3.87,5.8,0.55,110,4,75.1,15.4,28.4,1.0,0.03749,0.03752,0.66693,0.54977,0.725,0.8,0.50226,0.11429,0,0.42066,1,0,1,0
Porbandar,1,55.8,8.7,3.55,6.2,0.635,8,1,88.4,9.9,25.2,1.0,0.18587,0.06206,0.57276,0.63459,0.98,0.95,0.76869,0.02857,0,0.2624,0,0,0,0
Dang,0,18.6,10.9,4.49,6.4,0.73,975,27,54.5,15.7,30.5,0.0,0.06195,0.07801,0.70224,0.7299,0,0,0.08959,0.77143,0,0.5275,0,0,0,0
Rajkot,0,4.0,2.4,3.54,7.2,0.323,134,3,57.1,39.1,28.4,0.0,0.01319,0.01687,0.49111,0.32292,0.665,0.85,0.14268,0.08571,0.23904,0.41791,0,0,0,0
Bhuj,1,6.3,4.5,2.36,5.8,0.429,110,4,84.4,22.1,27.2,1.0,0.02116,0.03248,0.40625,0.42904,0.725,0.8,0.68842,0.11429,0.02664,0.35763,0,0,0,0
Navsari,1,30.2,6.0,3.96,7.3,0.98,11,1,67.0,21.8,27.9,1.0,0.10074,0.04317,0.54234,0.98009,0.9725,0.95,0.3407,0.02857,0.02241,0.3964,0,0,0,0
Surat,0,4.2,3.0,3.98,9.4,0.644,13,1,55.2,64.8,30.8,1.0,0.01392,0.02145,0.42382,0.64422,0.9675,0.95,0.10404,0.02857,0.56017,0.53815,0,0,0,0
Porbandar,1,33.2,11.4,3.35,6.2,0.683,8,1,80.5,5.4,26.0,1.0,0.1108,0.08139,0.54106,0.68335,0.98,0.95,0.60983,0.02857,0,0.30069,1,0,1,0
Bhuj,1,29.1,2.6,3.13,5.8,0.542,110,4,74.0,29.1,27.4,1.0,0.09713,0.01841,0.5392,0.54209,0.725,0.8,0.48067,0.11429,0.11397,0.37016,1,0,0,0
Ahmedabad,0,13.0,7.3,4.97,8.5,0.507,53,2,52.1,25.2,33.2,0.0,0.04344,0.05194,0.58444,0.50746,0.8675,0.9,0.0424,0.05714,0.06448,0.65842,0,0,0,0
Valsad,1,75.0,22.1,5.37,7.0,1.0,12,2,74.2,26.1,24.5,1.0,0.24996,0.15812,0.76675,1.0,0.97,0.9,0.48423,0.05714,0.07613,0.22636,0,0,0,1
Vadodara,1,69.1,3.5,4.84,8.0,0.849,39,2,87.6,18.3,26.7,0.0,0.23022,0.02467,0.60457,0.84894,0.9025,0.9,0.75161,0.05714,0,0.33628,0,0,0,0
Valsad,0,15.1,8.2,3.95,7.0,0.544,12,2,47.1,15.6,31.2,1.0,0.05035,0.05844,0.56466,0.54358,0.97,0.9,0,0.05714,0,0.56061,0,0,0,0
Bhavnagar,0,1.4,0.3,3.81,7.4,0.446,24,2,57.2,9.3,33.3,1.0,0.00464,0.00192,0.51467,0.44604,0.94,0.9,0.1435,0.05714,0,0.66476,0,0,0,1
Rajkot,1,40.7,12.0,5.49,7.2,0.636,134,3,86.5,26.6,24.1,0.0,0.13575,0.08551,0.76202,0.6365,0.665,0.85,0.72958,0.08571,0.08251,0.20742,1,0,0,0
Bhavnagar,1,2.1,0.7,3.05,7.4,0.606,24,2,90.3,58.0,26.3,1.0,0.00712,0.00476,0.41258,0.60569,0.94,0.9,0.8065,0.05714,0.47505,0.31443,0,0,0,0
Surat,0,8.0,6.2,3.94,9.4,0.573,13,1,39.2,19.7,34.6,1.0,0.02653,0.04426,0.41966,0.57328,0.9675,0.95,0,0.02857,0,0.72952,0,0,0,0
Rajkot,1,47.8,18.4,4.0,7.2,0.555,134,3,81.7,16.0,28.0,0.0,0.15932,0.13143,0.55591,0.55526,0.665,0.85,0.63466,0.08571,0,0.40055,0,0,0,0
Bhuj,1,19.4,10.6,2.46,5.8,0.532,110,4,76.1,37.2,31.2,1.0,0.06478,0.07564,0.42494,0.53204,0.725,0.8,0.52181,0.11429,0.2146,0.55812,0,0,0,0
Navsari,0,10.9,4.7,4.2,7.3,0.408,11,1,55.8,13.4,32.4,1.0,0.03629,0.03332,0.57576,0.40803,0.9725,0.95,0.11567,0.02857,0,0.622,0,0,0,0
Bhuj,0,1.0,0.5,0.75,5.8,0.06,110,4,58.9,4.4,30.2,1.0,0.00344,0.0037,0.12887,0.06013,0.725,0.8,0.1782,0.11429,0,0.50848,0,0,0,0
Dang,1,41.6,4.3,3.82,6.4,0.925,975,27,77.9,29.8,25.6,0.0,0.13855,0.03058,0.59619,0.92548,0,0,0.55786,0.77143,0.12239,0.2778,1,0,0,0
Dang,0,4.3,0.6,2.42,6.4,0.568,975,27,48.0,11.6,30.6,0.0,0.01431,0.00455,0.37816,0.56818,0,0,0,0.77143,0,0.53085,0,0,0,0
Rajkot,1,36.0,6.4,3.11,7.2,0.579,134,3,87.6,52.1,24.8,0.0,0.12009,0.04584,0.43154,0.57897,0.665,0.85,0.75196,0.08571,0.4015,0.24145,0,0,0,0
Porbandar,1,13.2,11.2,2.39,6.2,0.701,8,1,86.7,15.6,29.0,1.0,0.04388,0.07993,0.38623,0.70066,0.98,0.95,0.73481,0.02857,0,0.45169,0,0,0,0
Patan,0,4.1,2.6,2.16,6.0,0.185,70,1,54.0,32.2,33.1,0.0,0.01361,0.01886,0.35925,0.18464,0.825,0.95,0.08065,0.02857,0.1527,0.65403,0,0,0,0
Bhavnagar,0,7.6,4.7,2.6,7.4,0.185,24,2,64.7,17.9,32.9,1.0,0.0253,0.03331,0.3507,0.18521,0.94,0.9,0.29373,0.05714,0,0.6452,0,0,0,0
Porbandar,1,9.1,4.4,3.83,6.2,0.75,8,1,85.5,39.0,24.8,1.0,0.03018,0.03111,0.61854,0.7496,0.98,0.95,0.70911,0.02857,0.23798,0.2398,1,0,0,0
Surat,0,5.5,2.3,3.48,9.4,0.571,13,1,57.4,31.7,30.9,1.0,0.01847,0.01622,0.3705,0.57104,0.9675,0.95,0.1477,0.02857,0.14603,0.54653,0,0,0,0
Porbandar,0,3.7,2.0,0.47,6.2,0.159,8,1,49.4,16.2,33.4,1.0,0.01232,0.01396,0.07502,0.15871,0.98,0.95,0,0.02857,0,0.66972,0,0,0,0
Vadodara,1,23.5,2.8,4.48,8.0,0.69,39,2,77.2,11.5,30.5,0.0,0.07832,0.01986,0.56001,0.69012,0.9025,0.9,0.54335,0.05714,0,0.52405,1,0,0,0
Ahmedabad,1,47.9,11.0,5.12,8.5,0.845,53,2,94.2,17.9,30.2,0.0,0.15966,0.0785,0.60252,0.845,0.8675,0.9,0.88377,0.05714,0,0.50872,1,0,0,0
Dang,0,11.9,3.6,3.51,6.4,0.562,975,27,57.9,58.9,35.9,0.0,0.03957,0.02548,0.54912,0.56242,0,0,0.15739,0.77143,0.48584,0.79462,0,0,0,0
Bhavnagar,1,17.7,11.3,3.41,7.4,0.559,24,2,76.6,22.2,26.7,1.0,0.05902,0.08087,0.4609,0.55949,0.94,0.9,0.53102,0.05714,0.02765,0.33711,0,0,0,0
Patan,0,2.5,0.9,2.32,6.0,0.181,70,1,66.3,27.9,31.5,0.0,0.00826,0.00635,0.3873,0.18141,0.825,0.95,0.3255,0.02857,0.09897,0.57276,0,0,0,0
Rajkot,0,10.7,8.8,1.81,7.2,0.191,134,3,56.7,6.0,32.4,0.0,0.03579,0.06285,0.25192,0.19129,0.665,0.85,0.13384,0.08571,0,0.6189,1,0,0,0
Valsad,1,16.9,8.9,4.57,7.0,0.984,12,2,77.6,31.9,23.6,1.0,0.05624,0.06373,0.65257,0.98361,0.97,0.9,0.55244,0.05714,0.14823,0.18154,0,1,0,0
Navsari,0,5.7,2.7,3.36,7.3,0.577,11,1,45.5,17.9,33.7,1.0,0.01883,0.01909,0.45966,0.57655,0.9725,0.95,0,0.02857,0,0.68364,0,0,1,0
Jamnagar,0,6.9,1.8,2.56,6.5,0.315,20,2,39.1,14.8,31.5,1.0,0.023,0.01268,0.39389,0.31542,0.95,0.9,0,0.05714,0,0.57368,0,0,1,0
Navsari,0,17.9,5.6,3.61,7.3,0.495,11,1,54.3,21.9,32.0,1.0,0.05953,0.03989,0.49396,0.49451,0.9725,0.95,0.08658,0.02857,0.02435,0.60208,0,0,0,0
Vadodara,1,25.6,9.7,3.96,8.0,0.671,39,2,79.7,15.0,26.5,0.0,0.08517,0.06926,0.49503,0.67052,0.9025,0.9,0.5931,0.05714,0,0.32654,0,0,0,0
Bhavnagar,1,6.0,1.7,3.04,7.4,0.745,24,2,82.2,4.4,27.5,1.0,0.01987,0.01248,0.41083,0.74523,0.94,0.9,0.64471,0.05714,0,0.37533,0,0,0,0
Rajkot,1,45.1,18.1,4.11,7.2,0.573,134,3,75.9,11.3,27.9,0.0,0.15046,0.12942,0.57077,0.57269,0.665,0.85,0.51815,0.08571,0,0.39537,0,0,0,0
Jamnagar,1,45.9,18.3,3.84,6.5,0.604,20,2,83.3,8.3,27.8,1.0,0.15298,0.13091,0.59058,0.60407,0.95,0.9,0.66639,0.05714,0,0.38944,1,0,0,0
Bhuj,0,1.3,0.4,1.6,5.8,0.056,110,4,47.8,31.3,31.0,1.0,0.00445,0.00305,0.27613,0.05595,0.725,0.8,0,0.11429,0.14176,0.55015,0,0,0,0
Rajkot,1,9.1,1.7,3.47,7.2,0.662,134,3,67.8,25.3,26.7,0.0,0.03024,0.01247,0.48139,0.66229,0.665,0.85,0.35567,0.08571,0.06658,0.33367,0,0,0,0
Bhuj,1,17.0,6.2,2.19,5.8,0.502,110,4,80.7,8.9,28.8,1.0,0.05662,0.04437,0.37755,0.50202,0.725,0.8,0.61315,0.11429,0,0.44093,0,0,0,0
Rajkot,1,28.1,16.0,3.87,7.2,0.603,134,3,77.3,18.4,24.1,0.0,0.09365,0.11431,0.53775,0.60324,0.665,0.85,0.54653,0.08571,0,0.20332,0,1,0,0
Jamnagar,1,54.4,9.7,4.11,6.5,0.697,20,2,78.5,11.8,24.5,1.0,0.18149,0.06916,0.63165,0.69656,0.95,0.9,0.56922,0.05714,0,0.22699,0,0,1,0
Patan,0,0.4,0.2,1.55,6.0,0.223,70,1,46.6,26.7,34.6,0.0,0.00136,0.00108,0.25903,0.22257,0.825,0.95,0,0.02857,0.0834,0.7299,0,0,0,0
Dang,1,38.8,32.3,4.72,6.4,1.0,975,27,83.6,24.6,28.9,0.0,0.12921,0.23093,0.73696,1.0,0,0,0.67192,0.77143,0.05784,0.44748,0,1,0,0
Patan,0,1.5,0.5,2.2,6.0,0.215,70,1,49.9,5.3,33.5,0.0,0.00502,0.00337,0.36738,0.21484,0.825,0.95,0,0.02857,0,0.67304,0,0,0,0
Surat,1,54.8,26.6,7.02,9.4,0.943,13,1,87.5,4.7,25.6,1.0,0.18267,0.1903,0.74677,0.94314,0.9675,0.95,0.74939,0.02857,0,0.28235,1,0,0,0
Surat,1,209.0,177.7,10.35,9.4,1.0,13,1,100,30.2,26.5,1.0,0.69674,1.2,1.10108,1.0,0.9675,0.95,1,0.02857,0.12785,0.32698,1,0,0,1
Rajkot,0,2.2,0.9,2.09,7.2,0.134,134,3,59.8,6.4,32.6,0.0,0.00719,0.00673,0.29093,0.13354,0.665,0.85,0.19696,0.08571,0,0.63249,0,0,0,0
Porbandar,0,3.7,2.1,2.03,6.2,0.443,8,1,51.9,22.5,29.6,1.0,0.01229,0.01533,0.32684,0.44252,0.98,0.95,0.03869,0.02857,0.03122,0.48114,0,0,0,0
Bhuj,1,6.1,4.0,2.08,5.8,0.413,110,4,70.2,15.7,27.6,1.0,0.02029,0.02827,0.35806,0.41315,0.725,0.8,0.40453,0.11429,0,0.37958,0,0,0,0
Navsari,1,62.9,32.9,5.14,7.3,0.958,11,1,80.8,41.2,25.7,1.0,0.20976,0.23498,0.70382,0.95756,0.9725,0.95,0.61635,0.02857,0.26444,0.28593,1,0,0,0
Dang,0,5.4,4.3,2.41,6.4,0.646,975,27,56.3,17.2,31.8,0.0,0.01791,0.03084,0.37625,0.64598,0,0,0.12576,0.77143,0,0.589,0,0,0,0
Navsari,1,27.0,19.5,4.25,7.3,0.905,11,1,86.6,26.0,27.8,1.0,0.08998,0.13906,0.58197,0.90538,0.9725,0.95,0.73215,0.02857,0.07533,0.39024,1,0,0,0
Bhavnagar,1,16.4,1.5,4.21,7.4,0.771,24,2,80.2,49.5,27.6,1.0,0.0546,0.011,0.56955,0.77116,0.94,0.9,0.6044,0.05714,0.36911,0.38018,0,0,1,0
Bhavnagar,1,45.6,3.4,3.88,7.4,0.685,24,2,72.9,17.8,27.0,1.0,0.15211,0.02445,0.52447,0.6853,0.94,0.9,0.45802,0.05714,0,0.34922,0,0,0,0
Bhuj,1,5.4,2.2,2.56,5.8,0.463,110,4,80.6,17.8,27.5,1.0,0.0181,0.01596,0.44163,0.4635,0.725,0.8,0.61154,0.11429,0,0.37684,0,0,0,0
Porbandar,0,3.6,2.5,3.0,6.2,0.402,8,1,53.6,11.2,34.8,1.0,0.01197,0.01768,0.4834,0.40209,0.98,0.95,0.07198,0.02857,0,0.73885,0,0,0,0
Vadodara,1,5.4,1.5,4.38,8.0,0.759,39,2,81.3,46.7,25.5,0.0,0.01802,0.01037,0.54697,0.75858,0.9025,0.9,0.62636,0.05714,0.33408,0.27654,0,0,0,0
Porbandar,0,8.6,1.8,3.0,6.2,0.187,8,1,45.6,125.3,33.1,1.0,0.02882,0.01263,0.4834,0.1868,0.98,0.95,0,0.02857,1,0.65553,1,0,1,0
Jamnagar,1,14.1,7.6,3.14,6.5,0.654,20,2,84.1,2.0,29.8,1.0,0.04691,0.05419,0.48364,0.65439,0.95,0.9,0.68284,0.05714,0,0.49019,0,0,0,0
Dang,1,8.2,3.1,3.97,6.4,1.0,975,27,87.3,11.2,28.4,0.0,0.02719,0.02191,0.61996,1.0,0,0,0.74562,0.77143,0,0.41934,0,1,0,0
Navsari,0,1.7,0.3,2.15,7.3,0.554,11,1,39.1,14.0,30.9,1.0,0.00566,0.0022,0.29385,0.55369,0.9725,0.95,0,0.02857,0,0.54326,0,0,0,0
Rajkot,1,21.3,8.5,4.69,7.2,0.685,134,3,75.8,8.4,23.4,0.0,0.07084,0.06095,0.65152,0.68515,0.665,0.85,0.51541,0.08571,0,0.17111,0,0,0,0
Navsari,0,7.5,2.9,2.91,7.3,0.525,11,1,53.7,14.2,30.0,1.0,0.02514,0.02085,0.39907,0.52495,0.9725,0.95,0.0736,0.02857,0,0.4985,0,0,0,0
Bhuj,1,16.3,7.7,2.88,5.8,0.555,110,4,85.4,41.7,29.9,1.0,0.05447,0.0553,0.4971,0.55545,0.725,0.8,0.70843,0.11429,0.2715,0.49571,0,0,0,1
Valsad,0,12.0,2.2,3.5,7.0,0.574,12,2,62.0,33.2,30.2,1.0,0.04015,0.01589,0.49999,0.57409,0.97,0.9,0.23991,0.05714,0.16475,0.50876,1,0,0,0
Navsari,1,53.0,16.0,5.08,7.3,1.0,11,1,88.5,3.6,22.4,1.0,0.17668,0.11464,0.69583,1.0,0.9725,0.95,0.76906,0.02857,0,0.12046,1,0,0,0
Valsad,1,30.8,19.2,4.26,7.0,1.0,12,2,85.7,11.6,27.2,1.0,0.10255,0.13702,0.60803,1.0,0.97,0.9,0.7141,0.05714,0,0.35969,0,0,0,0
Rajkot,1,5.1,2.6,3.09,7.2,0.634,134,3,80.9,23.9,25.9,0.0,0.01711,0.01887,0.42952,0.63398,0.665,0.85,0.61781,0.08571,0.04931,0.29447,0,0,0,0
Surat,1,79.6,64.3,6.88,9.4,0.994,13,1,90.4,2,24.8,1.0,0.26537,0.45894,0.73149,0.99432,0.9675,0.95,0.80831,0.02857,0,0.24132,1,0,0,1
Bhuj,0,3.0,0.8,1.35,5.8,0.092,110,4,58.6,37.4,29.5,1.0,0.01012,0.00542,0.23251,0.09204,0.725,0.8,0.17195,0.11429,0.21795,0.47626,0,0,0,0
Jamnagar,1,13.1,5.7,2.32,6.5,0.505,20,2,61.7,4.3,29.6,1.0,0.04365,0.04105,0.35735,0.50508,0.95,0.9,0.23336,0.05714,0,0.47882,0,0,0,0
Porbandar,0,6.0,4.8,2.02,6.2,0.338,8,1,49.8,9.1,34.6,1.0,0.0201,0.03415,0.32629,0.33844,0.98,0.95,0,0.02857,0,0.72855,0,0,0,1
Rajkot,0,12.0,4.0,2.39,7.2,0.286,134,3,53.7,15.6,31.8,0.0,0.04014,0.02833,0.332,0.28626,0.665,0.85,0.07488,0.08571,0,0.58769,0,0,0,0
Ahmedabad,1,17.0,5.7,4.29,8.5,0.717,53,2,95.0,28.3,27.0,0.0,0.0566,0.0409,0.50505,0.71696,0.8675,0.9,0.90092,0.05714,0.10345,0.35127,1,0,0,0
Ahmedabad,1,10.9,3.3,4.46,8.5,0.767,53,2,76.7,19.7,31.3,0.0,0.03629,0.02348,0.52437,0.76709,0.8675,0.9,0.53415,0.05714,0,0.56644,0,0,1,0
Navsari,1,50.9,2.5,5.81,7.3,1.0,11,1,88.5,14.3,27.8,1.0,0.1696,0.01817,0.79562,1.0,0.9725,0.95,0.77065,0.02857,0,0.38935,0,0,1,0
Valsad,0,10.4,7.0,2.71,7.0,0.46,12,2,45.3,54.2,34.3,1.0,0.03464,0.05006,0.38718,0.46014,0.97,0.9,0,0.05714,0.42752,0.71635,0,0,0,0
Bhuj,1,2.3,1.0,1.73,5.8,0.423,110,4,76.2,39.9,25.9,1.0,0.00755,0.00688,0.29896,0.42262,0.725,0.8,0.52381,0.11429,0.24849,0.29521,0,0,0,0
Ahmedabad,1,10.5,3.7,4.49,8.5,0.85,53,2,80.3,35.3,26.0,0.0,0.03491,0.02641,0.52849,0.8505,0.8675,0.9,0.60633,0.05714,0.19086,0.2982,1,0,0,0
Bhuj,1,30.8,14.5,2.54,5.8,0.408,110,4,93.9,12.6,27.7,1.0,0.10273,0.10381,0.43731,0.40751,0.725,0.8,0.87856,0.11429,0,0.38713,0,0,0,0
Dang,0,4.5,2.9,3.22,6.4,0.571,975,27,56.2,5.3,32.2,0.0,0.01498,0.02079,0.50323,0.57056,0,0,0.12368,0.77143,0,0.61169,0,0,0,0
Bhavnagar,1,21.2,6.9,3.69,7.4,0.726,24,2,79.1,31.2,27.9,1.0,0.07078,0.04964,0.49879,0.72633,0.94,0.9,0.58293,0.05714,0.13953,0.39676,0,0,0,0
Porbandar,0,17.3,8.4,1.57,6.2,0.253,8,1,52.8,50.1,32.6,1.0,0.05765,0.06017,0.2531,0.25339,0.98,0.95,0.05687,0.02857,0.37669,0.62868,0,0,0,0
Bhuj,1,11.1,6.6,1.98,5.8,0.401,110,4,90.4,13.1,22.7,1.0,0.03697,0.04748,0.34159,0.40096,0.725,0.8,0.80805,0.11429,0,0.13737,0,0,0,0
Bhuj,1,12.2,4.4,1.99,5.8,0.468,110,4,80.6,8.1,34.4,1.0,0.0407,0.0315,0.34369,0.46818,0.725,0.8,0.61256,0.11429,0,0.71874,0,0,0,0
Bhuj,1,24.1,12.4,2.79,5.8,0.445,110,4,81.5,101.8,28.7,1.0,0.08048,0.08884,0.48131,0.44519,0.725,0.8,0.62988,0.11429,1,0.43571,1,0,1,0
Bhuj,1,8.7,3.0,2.15,5.8,0.491,110,4,77.8,5.9,27.8,1.0,0.02903,0.02164,0.36987,0.49107,0.725,0.8,0.55693,0.11429,0,0.39068,0,0,0,1
Bhavnagar,1,30.9,19.2,4.69,7.4,0.771,24,2,93.5,29.6,24.5,1.0,0.10309,0.13732,0.63364,0.77095,0.94,0.9,0.8698,0.05714,0.11944,0.22734,1,0,0,0
Patan,1,8.6,5.3,3.01,6.0,0.513,70,1,75.8,16.4,27.3,0.0,0.02875,0.03818,0.50217,0.51323,0.825,0.95,0.51509,0.02857,0,0.36472,0,0,0,0
Porbandar,1,44.0,17.6,2.92,6.2,0.718,8,1,89.6,13.2,26.3,1.0,0.14682,0.12539,0.47053,0.71757,0.98,0.95,0.79251,0.02857,0,0.31677,1,0,0,0
Bhuj,0,4.6,1.2,0.78,5.8,0.026,110,4,58.1,5.5,34.0,1.0,0.01517,0.00865,0.13475,0.02575,0.725,0.8,0.16233,0.11429,0,0.69938,0,0,1,0
